permit,city,state,zip,species,sex,antlers,date,lng,lat,basis,details,permitted
3A7193-16,PALOUSE,WA,99161,DEER,F,0,10/14/2016 19:00,-117.6002242,46.81493963,General area map reading,Right shoulder of highway heading west.,10/15/2016 10:49
698355-16,DAYTON,WA,99328,DEER,F,0,10/14/2016 13:30,-117.878895,46.26793992,General area map reading,It was between Kay Eatons house and the Rodger gulch turnoff on the southbound roadside.,10/15/2016 13:24
631F37-16,ADDY,WA,99101,DEER,M,0,10/15/2016 17:00,-118.0022038,48.2670711,General area map reading,Right before my drive way at 2477 addy cedonia rd,10/15/2016 19:43
63B474-16,SPOKANE,WA,99217,DEER,F,0,10/15/2016 20:00,-118.1682302,48.07838246,Very accurate map reading,"Deer was hit coming out of yard in front of 5527 Fruitland Valley Rd Fruitland, WA 99129",10/15/2016 20:04
783BF6-16,CENTRALIA,WA,98531,DEER,M,0,10/15/2016 19:00,-123.1119964,46.73383659,General area GPS reading,,10/16/2016 9:26
DF7058-16,ELLENSBURG,WA,98926,DEER,F,0,10/14/2016 20:30,-120.5300548,46.95839361,Very accurate map reading,Corner of Tjossem and Canyon Road in Ellensbug.,10/16/2016 10:36
EC937A-16,POMEROY,WA,99347,DEER,M,2,10/16/2016 8:30,-117.6895601,46.46247263,General area map reading,by grain bins,10/16/2016 14:38
08BDC7-16,WINLOCK ,WA,98596,ELK,F,0,10/16/2016 15:30,-122.8838566,46.46258,Very accurate site GPS reading,,10/16/2016 15:28
396D2D-16,POMEROY,WA,99347,DEER,F,0,10/16/2016 19:00,-117.672975,46.46907201,General area map reading,1/2 mile past mp 399 on hwy 12,10/16/2016 18:57
5846F2-16,SEDRO-WOOLLEY,WA,98284,ELK,M,1,10/16/2016 4:00,-122.0795562,48.52648429,General area map reading,it was hit by vehicle and landed in our driveway at 30659 lyman hamilton hwy sedro-woolley wa,10/16/2016 19:15
79F43C-16,LEAVENWORTH,WA,98826,DEER,M,1,10/15/2016 21:00,-120.742314,47.69296924,General area map reading,mile marker 96.1 east bound lane tumwater canyon.,10/16/2016 20:25
A9F018-16,DAYTON,WA,99328,DEER,F,0,10/16/2016 19:30,-117.9770415,46.31551317,General area map reading,south touchete rd,10/16/2016 21:33
D0DF97-16,WEST RICHLAND,WA,99353,DEER,F,0,10/16/2016 12:00,-117.9696395,46.49539621,Very accurate site GPS reading,Just South or entrance to Tucannon Rd on Hwy 12.  On West side of the road.,10/17/2016 2:58
66F9F6-16,ELMA,WA,98541,DEER,M,1,10/16/2016 21:30,-123.3705141,47.07931629,General area GPS reading,,10/17/2016 5:30
8C4537-16,RENTON,WA,9855,DEER,F,0,12/31/1969 9:00,-122.1902027,47.45527201,Very accurate site GPS reading,16425 113th Ave SE renton wa 98055,10/17/2016 9:19
8E4D17-16,CHIMACUM,WA,98325,DEER,F,0,10/16/2016 10:00,-122.8087522,48.06074596,Very accurate map reading,This doe was hit by a Postal service truck a deputy sheriff was on scene after the sheriff left the scene and took his report from the postal driver i took possession of the deer. If more info is needed the sheriffs dept should have more info about the incident that took place and exact location. ,10/17/2016 9:58
6C9AA1-16,SELAH,WA,98942,DEER,M,2,10/17/2016 7:30,-120.8770468,46.52701958,General area map reading,"animal was found, at approx. 0730 on 10/17/16 on the north side of south fork road. animal was a 2 pt mule deer with head trauma, right horn was snapped off approx. 1.5 inches from the base. when found animal was still warm, no vehicles on scene.",10/17/2016 10:21
362A4F-16,PRESCOTT,WA,99348,DEER,F,0,10/17/2016 7:00,-118.384545,46.17283692,General area map reading,Across from Tomco Seed elevators. ,10/17/2016 10:48
5991E3-16,CENTRALIA ,WA,98531,DEER,M,1,10/16/2016 14:00,-123.3002547,46.91293796,General area map reading,,10/17/2016 12:33
DEACCA-16,EAST WENATCHEE,WA,98802,DEER,M,2,10/17/2016 7:30,-119.6995002,48.94322936,General area map reading,chopaka lake road in the wildlife area.,10/17/2016 14:40
52B86B-16,ELK,WA,99009,DEER,F,0,10/16/2016 20:00,-117.3065116,48.02636755,General area map reading,"Top of the dip in the road, south side.",10/17/2016 17:16
169EBE-16,REDMOND,WA,98053,DEER,F,0,10/16/2016 20:30,-122.0884826,47.68915609,General area map reading,Novelty hill and avondale road in Redmond,10/17/2016 19:55
DEAFB8-16,GIG HARBOR,WA,98329,DEER,UKN,0,10/17/2016 17:00,-122.5580723,47.28954334,General area GPS reading,,10/17/2016 20:51
7437E3-16,CUSTER,WA,98240,DEER,F,0,10/17/2016 21:00,-122.6274993,48.92065462,Very accurate map reading,,10/17/2016 21:16
654AB0-16,BELFAIR,WA,98528,DEER,F,0,10/17/2016 19:30,-122.8223038,47.48496824,Very accurate map reading,,10/17/2016 21:58
0FC5E9-16,ABERDEEN,WA,98520,DEER,F,0,10/17/2016 18:30,-124.0960624,46.81616138,General area map reading,,10/17/2016 23:44
A64C23-16,CASTLE ROCK,WA,98611,DEER,F,0,10/15/2016 10:00,-120.603955,47.02972811,Very accurate map reading,,10/18/2016 5:30
B2DF65-16,EAST WENATCHEE,WA,98802,DEER,M,3,10/17/2016 20:00,-120.5944492,47.38199441,Very accurate map reading,"found on right side of road, about 30 feet past five mile road.",10/18/2016 6:56
605858-16,SEDRO WOOLLEY ,WA,98284,DEER,F,0,10/17/2016 9:30,-122.1935395,48.5205173,General area GPS reading,,10/18/2016 7:47
C99D47-16,MONROE,WA,98272,DEER,F,0,10/18/2016 10:00,-119.6232535,48.90218971,General area map reading,"Horse spring coulee road, and tonasket Palmer road",10/18/2016 9:59
9977D8-16,FEDERAL WAY,WA,98023,DEER,M,0,10/17/2016 16:00,-118.5862472,48.73249057,Very accurate site GPS reading,,10/18/2016 11:13
DA8EF6-16,BREMERTON,WA,98311,DEER,M,4,10/17/2016 16:00,-122.7180292,47.70842121,Very accurate map reading,,10/18/2016 11:23
3.65E-12,ELLENSBURG ,WA,98001,DEER,M,1,10/17/2016 23:30,-120.7054283,47.16343159,Very accurate map reading,,10/18/2016 11:28
9DDFA7-16,DAYTON,DA,99328,DEER,F,0,10/17/2016 18:30,-118.0334975,46.28940892,General area map reading,,10/18/2016 15:12
A76B03-16,SPOKANE,WA,99205,DEER,F,0,10/17/2016 21:30,-118.9610376,47.35946942,General area map reading,,10/18/2016 18:37
362B6E-16,ABERDEEN,WA,98520,DEER,F,0,10/18/2016 8:00,-123.6847617,47.01881055,General area map reading,7 mile marker,10/18/2016 20:10
46FA50-16,EATONVILLE,WA,98328,DEER,M,1,10/18/2016 8:00,-122.3573043,46.86228613,General area map reading,nb hwy 7 and 370th e,10/19/2016 6:17
DE7633-16,MOUNT VERNON,WA,98274,DEER,M,3,10/19/2016 8:00,-122.4730041,48.72098578,Very accurate map reading,"It was about 7.50am, going North on I-5, just a few miles before the Fairhaven exit. It appeared that a black BMW or other sedan had hit the deer and crumpled its front right bumper and hood.",10/19/2016 9:22
06B3E9-16,WENATCHEE,WA,98801,DEER,M,0,10/18/2016 13:00,-118.1830038,48.14130234,General area map reading,1/2 mile south of Cedonia toward  Hunters. Button Buck found along side of highway.,10/19/2016 9:44
162468-16,SPOKANE,WA,99207,DEER,F,0,10/18/2016 12:00,-117.4198254,48.31355185,Very accurate site GPS reading,,10/19/2016 10:06
4F8F24-16,GRAHAM,WA,98338,DEER,M,0,10/18/2016 20:00,-118.3672199,46.6869411,General area map reading,occurred around 8pm as deer were crossing road,10/19/2016 10:06
FE98B0-16,POULSBO,WA,98370,DEER,M,1,10/19/2016 10:00,-122.6924574,47.69997722,Very accurate map reading,In front of gate at subase.,10/19/2016 10:31
AD7D23-16,SHELTON,WA,98584,DEER,M,2,12/31/1969 9:30,-123.0449002,47.19661027,General area GPS reading,Shelton Washington my house on arcadia rd..right in my yard...,10/19/2016 11:07
39E438-16,BELLINGHAM,WA,98225,DEER,M,1,10/19/2016 10:30,-122.4616744,48.75252716,General area map reading,Southbound I-5 just before the Iowa street exit.  The red x didn&#39;t locate accurately.,10/19/2016 11:23
5EB584-16,SNOQUALMIE PASS,WA,98068,ELK,M,4,10/19/2016 16:00,-121.8322245,47.50957295,General area GPS reading,approximately 200 yard before Mile Post 28 eastbound I-90,10/19/2016 11:25
894565-16,OLYMPIA,WA,98512,DEER,M,2,10/18/2016 21:00,-122.8956344,46.95760275,General area map reading,,10/19/2016 11:53
649B28-16, ELK    ,WA,99009. x,DEER,M,0,0216-10-10 08:00:00,-117.3734166,47.82328616,Very accurate map reading,,10/19/2016 12:29
BEFEA8-16,CLARKSTON,WA,99403,DEER,M,1,10/18/2016 13:30,-117.0662822,46.38855087,General area GPS reading,corner of peaslee and rankin hill in clarkston,10/19/2016 13:09
DF8BF5-16,MOUNT VERNON,WA,98274,DEER,F,0,10/18/2016 16:00,-122.3274352,48.32340342,Very accurate site GPS reading,,10/19/2016 13:58
4025F7-16,CENTRALIA,WA,98531,DEER,F,0,10/19/2016 15:00,-122.9371718,46.5009596,General area map reading,1200 Kerron Street Winlock WA,10/19/2016 14:59
4E9C0A-16,CONCRETE,WA,98237,DEER,M,4,10/19/2016 12:30,-121.8599154,48.53748229,Very accurate map reading,,10/19/2016 15:29
207EFB-16,ROY,WA,98580,DEER,M,3,10/18/2016 21:30,-122.4430491,46.99689739,Very accurate map reading,About 100 feet north of the intersection of 8th Ave South and 288th Street South. ,10/19/2016 16:19
A18332-16,NINE MILE FALLS,WA,99026,DEER,F,0,10/19/2016 8:00,-117.6265206,47.84554036,General area GPS reading,"Hwy 291 and Villier Rd in Nine Mile Falls, WA 99026",10/19/2016 19:13
F910E1-16,PORT ANGELES,WA,98262,DEER,M,0,10/19/2016 12:00,-123.2809712,48.10509811,General area map reading,relatively accurate where the deer was hit and recovered.  off of old olympic hwy just west of sieberts creek on south side of road,10/19/2016 19:22
A77FF8-16,RICHLAND,WA,99354,DEER,F,0,10/19/2016 6:00,-118.0735032,46.77712054,General area map reading,,10/19/2016 22:47
E4C098-16,KITTITAS,WA,98934,DEER,M,4,10/20/2016 6:30,-120.365925,46.97230502,General area map reading,It was by Mile Marker 118 on Interstate 90.,10/20/2016 7:02
4FD81E-16,YELM,WA,98597,DEER,M,2,10/20/2016 6:30,-122.4167206,46.80612808,General area map reading,on bald hill rd se between 128thand 138th right by the woods ,10/20/2016 8:03
C175AD-16,ELLENSBURG,WA,98926,DEER,M,0,10/20/2016 5:00,-121.8998696,47.55264438,Very accurate site GPS reading,"A young yearling buck was observed deceased along shoulder of southbound lane of road at 5 am on 10-20-16. After checking animal, found it warm and limp, so it was loaded into vehicle. appears to have head/neck trauma. ",10/20/2016 8:23
FBB258-16,BELFAIR,WA,98528,ELK,M,5,10/19/2016 17:00,-121.7800019,47.48573863,Very accurate site GPS reading,I 90 East bound.. between mile post 30 and 31,10/20/2016 13:12
E460AF-16,RENTON,WA,98059,DEER,M,2,10/19/2016 20:30,-122.0833327,47.51286994,General area map reading,SR 900; Near Pacific Top Soil: mile marker 19,10/20/2016 14:53
DB5ABD-16,SPOKANE ,WA,99208,DEER,F,0,10/20/2016 13:30,-117.5586392,48.09245864,Very accurate site GPS reading,deer killed on impact. ,10/20/2016 15:01
222121-16,SEQUIM,WA,98382,DEER,M,1,10/19/2016 18:30,-122.9544232,48.04973658,General area map reading,south side of the highway about 100 yards from chicken coop road/ diamond point rd if your traveling east ,10/20/2016 16:25
970FED-16,CHEHALIS,WA,98532,ELK,M,5,10/20/2016 15:30,-122.6881025,46.50518991,General area map reading,just past south fork veterinary clinic on highway 508,10/20/2016 16:32
83F4C3-16,YAKIMA,WA,98902,ELK,M,5,10/20/2016 8:00,-120.2184464,46.93826693,General area map reading,,10/20/2016 20:59
D82DBE-16,YAKIMA,WA,98908,DEER,M,6,10/20/2016 22:00,-120.8901353,46.71318428,General area map reading,us hwy 12 right near Bear Canyon,10/21/2016 7:22
CACA48-16,CHEHALIS,WA,98532,DEER,UKN,0,10/21/2016 7:30,-122.9187228,46.63260092,General area GPS reading,,10/21/2016 7:33
0F2D4C-16,COWICHE,WA,98923,DEER,F,0,10/21/2016 7:30,-120.4237105,46.89607925,General area map reading,,10/21/2016 8:05
8474D3-16,BREMERTON,WA,98312,DEER,M,2,10/21/2016 9:00,-122.9386892,47.56830549,General area map reading,"By the rock pit between Old Holly Rd., and NW Nellita Spur Rd.",10/21/2016 10:03
2D1BC6-16,LYNNWOOD,WA,98037,DEER,F,0,10/21/2016 9:00,-117.4354293,48.44362417,General area GPS reading,"~3m south of Colville, WA proper, Hwy 395",10/21/2016 10:46
7A11B3-16,GIG HARBOR,WA,98329,DEER,UKN,0,10/21/2016 8:30,-122.7528121,47.23433186,General area map reading,I saw the dead animal on my driveway when I drove out this morning.,10/21/2016 11:05
FD377A-16,WALLA WALLA,WA,99362,DEER,M,0,10/21/2016 8:00,-118.3858325,46.05672212,Very accurate map reading,North side of wallula road slightly east of locati LN.,10/21/2016 12:08
FE1C81-16,KENT,WA,98042,DEER,F,0,10/21/2016 12:00,-120.1878999,48.47247649,General area map reading,On Twins Lakes Road near Fish Hatchery,10/21/2016 12:34
A0EEB1-16,SEABECK,WA,98380-9117,DEER,M,1,10/20/2016 18:30,-122.9721202,47.52365165,Very accurate map reading,,10/21/2016 15:53
232DFA-16,ELLENSBURG,WA,98926,DEER,M,3,10/21/2016 7:30,-122.016771,47.53455864,General area map reading,west bound I90 in between high point exit and first Issaquah exit ,10/21/2016 16:50
B32515-16,OLYMPIA,WA,98502,DEER,F,0,10/21/2016 12:30,-123.0666949,47.09158926,Very accurate map reading,"The doe was euthanized by WDFW officer Brian Fairbanks. It had a broken back and crushed hip. I didn&#39;t hit it, I don&#39;t know who did. I saw it along the rd and called in and waited for law-enforcement to euthanize it. Thank you.  ",10/21/2016 17:25
22A297-16,GRANITE FALLS,WA,98252,DEER,M,2,10/21/2016 15:30,-122.0340659,48.04866936,Very accurate map reading,I saw 2 officers (I believe they were both State Patrol but at least one as for sure) on the side of highway 92 headed towards Granite Falls from Lake Stevens. I pulled over and spoke with the 2 officers at the scene...one of which dispatched the deer. I confirmed I was allowed to get a salvage permit with the officers and then came back with my truck and my son to load the deer,10/21/2016 17:38
ADB775-16,SPOKANE,WA,99205,DEER,F,0,10/21/2016 13:30,-117.4493231,47.69015274,Very accurate map reading,,10/21/2016 17:51
7C3C7D-16,BENTON,WA,99320,DEER,M,2,10/21/2016 18:30,-117.5583388,46.8005271,General area GPS reading,near dusty washington about 4 miles to the west side of dusty on highway 26 ,10/21/2016 19:41
5BFFD8-16,ORTING,WA,98360,DEER,F,0,10/21/2016 8:30,-122.2340514,47.15127734,Very accurate map reading,Doe hit near Tree farm on SR162,10/21/2016 19:52
35050F-16,ORTING ,WA,98360,DEER,UKN,0,10/21/2016 8:30,-122.2343947,47.1503434,Very accurate map reading,Fawn hit near tree farm on SR162,10/21/2016 19:54
88E572-16,OLALLA,WA,98359,DEER,F,0,10/21/2016 15:00,-122.7699997,47.30660696,General area map reading,,10/22/2016 1:54
5B5ACB-16,WOODINVILLE,WA,98072,DEER,F,0,10/21/2016 14:00,-121.9634273,47.77869146,General area map reading,"She was about 3 miles north of Duvall on west side of 203, just north of a barn with two large silos.  She had been eating apples.",10/22/2016 13:47
1073C9-16,ELLENSBURG,WA,98926,DEER,F,0,10/22/2016 10:30,-120.8327152,47.1580187,Very accurate site GPS reading,The carcass was just east of Indian John Hill Rest Area and was close to Mile Marker 89.,10/22/2016 14:08
0B89C9-16,SEQUIM,WA,98382,DEER,F,0,10/22/2016 12:00,-123.3412673,48.10260486,Very accurate map reading,1/8 mile west of e/b turn around.,10/22/2016 14:26
83CE8C-16,MORTON,WA,98356,ELK,M,2,10/21/2016 19:30,-122.3324134,46.54453433,General area map reading,,10/22/2016 16:19
B52774-16,PORT ORCHARD,WA,98366,DEER,M,4,10/21/2016 3:00,-122.5708725,47.30071392,General area map reading,road kill on the side of hwy 16 just past toll booth,10/22/2016 18:16
13B962-16,BREMERTON,WA,98311,DEER,M,2,10/22/2016 20:00,-122.4451949,47.14473944,General area map reading,Kitsap county deputies responded to a deceased deer. I was notified and collected deer at newberry hill at graystone and collected the deer. deer was deceased when police arrived.,10/22/2016 21:46
C8580F-16,PORT ANGELES,WA,98363,ELK,F,0,10/22/2016 20:00,-123.611214,48.06615468,General area map reading,It was around mile post 235 on hwy 101 west. It was hit by another vehicle and we picked it up after it was put down by a sheriff ,10/22/2016 22:47
911E46-16,OMAK,WA,98841,DEER,F,0,10/22/2016 18:30,-119.5295586,48.57709225,General area map reading,On Highway 97 about 500-600 ft. north of the Pine Creek Rd turn off,10/23/2016 8:02
79DE36-16,LEAVENWORTH,WA,98826,DEER,F,0,10/22/2016 18:30,-120.6407763,47.39307898,General area map reading,mile marker 167,10/23/2016 9:38
917DA0-16,ROCHESTER,WA,98579,DEER,F,0,10/23/2016 8:30,-123.0072143,46.91276812,Very accurate map reading,,10/23/2016 11:48
9340F9-16,PORT TOWNSEND,WA,98368,DEER,F,0,10/22/2016 19:30,-122.756932,48.11827884,General area map reading,"water st port townsend,wa 98368. loading was assisted by sgt.jason greenspan port townsend police dept",10/23/2016 13:26
625B85-16,RAINIER,WA,98576,DEER,F,0,10/23/2016 9:00,-122.7624582,46.97403305,General area map reading,Nisqually Wildlife officer J. Jackson put down injury doe @ 09:10 am I took possession of it shortly after. Was on site when he put it down. He took my name and DOB and state I did not to follow up as i am processing it myself. contact me via phone if any issues or additional paperwork needed.,10/23/2016 14:29
4F4FE6-16,PORT ORCHARD,WA,98366,DEER,F,0,10/23/2016 18:30,-120.9802367,46.88068688,General area map reading,State Route 410 7400 block,10/23/2016 19:54
50DA84-16,LYNNWOOD,WA,98036,DEER,F,0,10/22/2016 8:00,-119.2768409,47.26473029,General area map reading,,10/23/2016 20:03
C2A853-16,PRESCOTT,WA,99348,DEER,F,0,10/22/2016 21:30,-118.4642853,46.27901092,General area map reading,on road but couldn&#39;t get the red x to follow directions,10/23/2016 20:20
B88C6F-16,WENATCHEE,WA,98801,DEER,M,1,10/23/2016 21:00,-120.494435,47.52936042,Very accurate map reading,,10/24/2016 8:33
DC6F35-16,BONNEY LAKE,WA,98391,DEER,M,5,10/24/2016 9:00,-122.1666314,47.13729578,Very accurate map reading,,10/24/2016 9:36
513A47-16,ROCKFORD,WA,99030,DEER,F,0,10/24/2016 9:30,-117.179053,47.69865956,General area map reading,The address was 16810 E Heroy Ave spokane valley. ,10/24/2016 10:10
C27618-16,ARLINGTON,WA,98223,DEER,F,0,10/24/2016 7:30,-118.7333478,48.63926033,General area map reading,,10/24/2016 10:30
EB15CB-16,GRAHAM,WA,98338,DEER,M,3,10/24/2016 12:00,-122.2960212,47.03704059,Very accurate map reading,,10/24/2016 10:39
3D5D92-16,NORTH BEND,WA,98045,ELK,F,0,10/23/2016 22:00,-121.9020154,47.58699289,General area map reading,Police were involved,10/24/2016 11:52
2D1F9D-16,MILTON,WA,98354,DEER,M,1,10/24/2016 6:00,-122.074578,47.45062894,Very accurate map reading,,10/24/2016 12:54
4AEABE-16,SPOKANE,WA,99208,DEER,F,0,10/24/2016 9:00,-117.3695113,47.82775217,General area map reading,big meadow road just north of dunn road,10/24/2016 13:09
DB1683-16,TIETON,WA,98947,ELK,F,0,10/22/2016 18:30,-120.8356549,46.71937488,Very accurate map reading,"I was driving on hwy 12 just west of the oak creek feeding station. I was going to pull the elk off the road when a WSP Trooper showed up and I decided to salvage the elk, so we went from there.",10/24/2016 18:19
